catalog_name,product_id,title,brand,colour,category,im_url,im_id
lyst,1165595723,,nordstrom-us,,Knitwear,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/ede2e60b33be936c.jpg?se=2026-08-22T08%3A54%3A43Z&sp=r&sv=2026-06-06&sr=b&sig=3zcczXZ9ERMlh4Ae6U2aGdv6bRkqD4XF%2BbOLerEOvBE%3D,64af43083cfed7c9
lyst,1137467857,,wolf-badger,,Scarves,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/5391f3019b5b36d6.jpg?se=2026-08-22T08%3A54%3A44Z&sp=r&sv=2026-06-06&sr=b&sig=c/6LgJf2iKDw8wnRo6bkv6kt1Dv31sGqV69dQKGr1r0%3D,e798dfe5f7847600
lyst,1141543910,,asos-ie,,Sweats,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/ab56a4165df60eb1.jpg?se=2026-08-22T08%3A54%3A44Z&sp=r&sv=2026-06-06&sr=b&sig=eRr1C251SX%2BFx58pZzhZLXfvmYS%2Bkxm//Wy9RYjofMw%3D,bfa76396706f6dcb
lyst,1216615893,,yoox-us,,Jackets,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/6a4322d8da70a037.jpg?se=2026-08-22T08%3A54%3A45Z&sp=r&sv=2026-06-06&sr=b&sig=w5S75rwIi6szUONI%2BK4gOyx6qPcsiU/Q8A/6DXtq0qA%3D,0a1b5354212378cd
lyst,1206236617,,free-people,,Pants,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/f415593ea17520ae.jpg?se=2026-08-22T08%3A54%3A45Z&sp=r&sv=2026-06-06&sr=b&sig=yDiqUoaG/9IN893Fe%2BmJWgOBX/OfUjwQFMEzK5abY74%3D,083f71f47d85609f
lyst,997055728,,wolf-badger,,Hats,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/94264c14e40312ba.jpg?se=2026-08-22T08%3A54%3A46Z&sp=r&sv=2026-06-06&sr=b&sig=Zzu8qT%2BgcIpOuF0EKBhZoK2spI8XhI5ltNAb%2BOHheK0%3D,2831208660b86446
lyst,1209435522,,farfetch-us,,Skirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/3419f0d2ec4d5bfc.jpg?se=2026-08-22T08%3A54%3A46Z&sp=r&sv=2026-06-06&sr=b&sig=rqOs99fLu8MGnWDv8tDxzzXHb3MTC21NUPA6ukfSHF0%3D,5d1bdb2885866b72
lyst,1118884310,,nordstrom-us,,Dresses,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/4c439acd478a9c4d.jpg?se=2026-08-22T08%3A54%3A46Z&sp=r&sv=2026-06-06&sr=b&sig=5jthA0YQWB%2Bu3mr0VjRgfru%2BJYFvdjB1tJA51dZeb8Q%3D,380cdf9f28e82d91
lyst,1212289970,,gilt-uk,,Pants,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/17ae7120e78803cf.jpg?se=2026-08-22T08%3A54%3A47Z&sp=r&sv=2026-06-06&sr=b&sig=BrDTJop86G8hkQ0QiXJNe1cH81Z34O0zvlcuFmDUpXo%3D,68a05d2ff47ba277
lyst,1178346865,,next-au,,Dresses,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/5af1f2af963be1c4.jpg?se=2026-08-22T08%3A54%3A47Z&sp=r&sv=2026-06-06&sr=b&sig=nJENxnP6pUjEqY6qn5QlPqI%2B2MRTws1cz31UqXIixVc%3D,acec308174439ef0
lyst,1104466526,,boohoocom,,Dresses,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/29a06c77b6c09234.jpg?se=2026-08-22T08%3A54%3A48Z&sp=r&sv=2026-06-06&sr=b&sig=6N2qRXt/Wh2WNaaTmmW6YroYrcWA2q2tZD4qbyp4Fvk%3D,f7c7f8db709170c6
lyst,1162714382,,asos-ie,,Knitwear,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/5c981a2bc2463f74.jpg?se=2026-08-22T08%3A54%3A48Z&sp=r&sv=2026-06-06&sr=b&sig=3qTn85%2BBonAMLHvNxyc/RYPxIMxWkGaMmtaRIZRYfFs%3D,028cc6aa8d1a89dd
lyst,1217617225,,massimo-dutti-us,,T-Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/447a12a814e2f1fa.jpg?se=2026-08-22T08%3A54%3A49Z&sp=r&sv=2026-06-06&sr=b&sig=gM8U76xPddEEICp8qx1Jv23zBGsPZyXlrWMcQdZrtF4%3D,490a61e91aa0a060
lyst,1087973407,,senser-us,,Knitwear,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/c47302134d5304fb.jpg?se=2026-08-22T08%3A54%3A49Z&sp=r&sv=2026-06-06&sr=b&sig=l/D%2BiRirKZnZCsutbJ2hxfHQ0z2RrrNNgbKANRSsKZs%3D,454d61b820ce4d39
lyst,1074953941,,omnes-uk,,Knitwear,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/1c3bc4cbb898d5da.jpg?se=2026-08-22T08%3A54%3A50Z&sp=r&sv=2026-06-06&sr=b&sig=4WcKrLpU/XbISCIIpcS4QjFitWiu44R8YCyEUZYY%2BZQ%3D,219912340801d5c0
lyst,1141738471,,nordstrom-us,,Jeans,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/4a00a04c3e89da28.jpg?se=2026-08-22T08%3A54%3A50Z&sp=r&sv=2026-06-06&sr=b&sig=lPIdQzHdNB2KfhKjP1sX9TLzy181tsu9IBfh4Fq9LWQ%3D,9deaf6d107904d84
lyst,1064790187,,the-outnet-en_nl,,Skirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/c56cf0097d495d52.jpg?se=2026-08-22T08%3A54%3A51Z&sp=r&sv=2026-06-06&sr=b&sig=Yr/Oqdc%2BRzLf7zbxIlHm7gt1XDnNnHXe66h3YcKtMOo%3D,53aaebebb3d78574
lyst,1213973068,,yoox-us,,Knitwear,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/657d6ad31c441ab9.jpg?se=2026-08-22T08%3A54%3A51Z&sp=r&sv=2026-06-06&sr=b&sig=2oOrOCUMNGEQzriQP2TUIl7hiSj7QHgQD5VuqwaKa2o%3D,8ee21dfe54814312
lyst,1187659674,,ferrari-store-uk,,Pants,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/36032688d0f5606e.jpg?se=2026-08-22T08%3A54%3A52Z&sp=r&sv=2026-06-06&sr=b&sig=4clV5KZThZgmQOURx6D/nM3gk2WRfZtDakdwzpZ4h18%3D,1927805610f93a3d
lyst,1186183948,,nordstrom-us,,Jackets,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/b8383c44548dea4f.jpg?se=2026-08-22T08%3A54%3A52Z&sp=r&sv=2026-06-06&sr=b&sig=QTGFSg/Qguqu13NOUO%2BedONEuSeb1Jgs4y%2Blztc1vOQ%3D,606bba27d3ca44a6
lyst,1141892786,,farfetch-en_sa,,Shorts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/3c75994af673ed78.jpg?se=2026-08-22T08%3A54%3A53Z&sp=r&sv=2026-06-06&sr=b&sig=yzno4LuL7aEsTcnA3nOKU0nViYo0Raxb2G9hZ2SUl8s%3D,de5fca7694ce3785
lyst,930459933,,farfetch-it,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/4a9da11b861903b0.jpg?se=2026-08-22T08%3A54%3A53Z&sp=r&sv=2026-06-06&sr=b&sig=L9mBDS2JnaqKDQvC1tZvFBYCkNgkA9JIGrqYHnn6GyQ%3D,5ce30d8b7a5ff4df
lyst,1185905631,,oh-polly-uk,,Dresses,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/cf9406831095496f.jpg?se=2026-08-22T08%3A54%3A54Z&sp=r&sv=2026-06-06&sr=b&sig=NozTvzHXxbBAILCFZ9HiDAbia2KVVkfOLtGgf7fmjsY%3D,b41d05ea7e47211c
lyst,1138946507,,forward-by-elyse-walker,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/16d30a6c8f74221c.jpg?se=2026-08-22T08%3A54%3A54Z&sp=r&sv=2026-06-06&sr=b&sig=%2BpTRY7SFlteWZGR4F%2B2IqCzdTojGIVOxoP34zjPzm2w%3D,fa88188c2e86927b
lyst,1173647860,,nordstrom-us,,Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/f777a29dea558a72.jpg?se=2026-08-22T08%3A54%3A54Z&sp=r&sv=2026-06-06&sr=b&sig=pOhdIylJz5HASrt430VKLNl9gxEiZHJFNNKFUtZXuvA%3D,f921ef44035b2bbe
lyst,1150857022,,asos-au,,Sweats,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/2eb4abfd25890657.jpg?se=2026-08-22T08%3A54%3A55Z&sp=r&sv=2026-06-06&sr=b&sig=aUVCSpEDqQbWfvYeQOntjSpzKhWD0vugMBLXoIKCbgo%3D,2c53ee64b0aa5661
lyst,1196159689,,alice-olivia,,Knitwear,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/d95be125a222dc84.jpg?se=2026-08-22T08%3A54%3A56Z&sp=r&sv=2026-06-06&sr=b&sig=dD2Lp%2BsNkfYZWNq7zegbmpD38P2OQokW2wTCYo4EVeI%3D,0e9c4e8664a04495
lyst,1149292647,,nordstrom-us,,Jackets,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/89551e3ddbdec0a8.jpg?se=2026-08-22T08%3A54%3A56Z&sp=r&sv=2026-06-06&sr=b&sig=MYSGJH9JQCC%2Bc7ddG7DWZFLGvzRGVIGfDWSrUAxULPU%3D,68e8e60b29550959
lyst,1202147880,,miinto-uk,,Dresses,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/16310c8b7034fc9e.jpg?se=2026-08-22T08%3A54%3A57Z&sp=r&sv=2026-06-06&sr=b&sig=j/hB9hns6vj5OaD0NjvBGFCPObuSojqV0TtDNA1tKB4%3D,c0d959b1d4f3e48f
lyst,1167010197,,nordstrom-us,,Coats,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/c01f47825cd7c9b4.jpg?se=2026-08-22T08%3A54%3A57Z&sp=r&sv=2026-06-06&sr=b&sig=XQqVSfLVJZQrRVZgm%2BLSzPJbRFcQ62bS96c7uw2nhec%3D,236bbd2d9ecb4c47
lyst,1075097335,,seymayka-us,,Jackets,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/1ce8ec06b5f36b13.jpg?se=2026-08-22T08%3A54%3A57Z&sp=r&sv=2026-06-06&sr=b&sig=iKed7/I6aiv9iQFh%2BfR26TlvLa6oB8906tzKp9s5OUQ%3D,b0e6ad53254d3779
lyst,1204742307,,revolve-clothing-en_nl,,Dresses,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/5c7843b07536e588.jpg?se=2026-08-22T08%3A54%3A58Z&sp=r&sv=2026-06-06&sr=b&sig=G6rymcVxRmhLP2afQfum9k4glEP6Cq7T00qjCwpUudM%3D,12e01d1ec4df4523
lyst,1184648141,,bloomingdales,,Sweats,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/c96a28ef35dbbc03.jpg?se=2026-08-22T08%3A54%3A58Z&sp=r&sv=2026-06-06&sr=b&sig=c551%2BC5Tr2BuarAGWERJ5HkSOUzNuX5oaKiGpHC2GVs%3D,00e2f42ffe80f84e
lyst,1188701189,,showroom-us,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/039c7410cc2c7f18.jpg?se=2026-08-22T08%3A54%3A58Z&sp=r&sv=2026-06-06&sr=b&sig=zeq7CQvYJArbYuFJa3dfa5NSC4wtkyzEB%2BSYaZAGVUg%3D,c429317309304e30
lyst,1161330760,,nordstrom-rack,,Earrings,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/47e706d4841c77f3.jpg?se=2026-08-22T08%3A54%3A59Z&sp=r&sv=2026-06-06&sr=b&sig=W1adtVUOvkdjndXr5j22lOjPn9R7aUqP5BJAvrD3Mcw%3D,d8f4b449d435d639
lyst,1121216330,,nordstrom-us,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/35f103c47480fac2.jpg?se=2026-08-22T08%3A54%3A59Z&sp=r&sv=2026-06-06&sr=b&sig=NX1w8WqkRL/oATqZMlQv%2BGjhdZYISYXbONXT7Ewv5Ik%3D,a686e7a1456ff6a3
lyst,1180391963,,meem,,Knitwear,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/497a2b4a4bba3966.jpg?se=2026-08-22T08%3A55%3A00Z&sp=r&sv=2026-06-06&sr=b&sig=R/fUKNd7ASI6Nh8o//XnuQ8I07s4%2BQ82TuLodEk/JY0%3D,3f0cfb13736470f9
lyst,1119767631,,yoox-au,,T-Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/307c8bd61e13d6b4.jpg?se=2026-08-22T08%3A55%3A00Z&sp=r&sv=2026-06-06&sr=b&sig=5EsgbXGFSbbnL1nenOPeT6s3syHQwc3vlFCSDiOhKao%3D,63c9d9df279def37
lyst,1186048322,,the-fashion-square-uk,,Knitwear,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/2d58a006b645b0e6.jpg?se=2026-08-22T08%3A55%3A00Z&sp=r&sv=2026-06-06&sr=b&sig=vsQghOBSYiKGTiaFxEvTWmrqfdoiv3N/WZJB/4pEUrk%3D,493a42c961e30dff
lyst,1074971527,,farfetch-us,,Knitwear,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/4f2ff725e9e863d7.jpg?se=2026-08-22T08%3A55%3A01Z&sp=r&sv=2026-06-06&sr=b&sig=jD5epG76Yxh3YkIJd5e/SADLNtrCo9iYssjbR2aTXCU%3D,9c3964bdc6830501
lyst,1105956796,,deliberti-us,,T-Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/0a516b537f7ad53d.jpg?se=2026-08-22T08%3A55%3A01Z&sp=r&sv=2026-06-06&sr=b&sig=Lk485cMwWM3SJXXkf1gIhzGbp31nT/EzsaeZ5MWHe5A%3D,252706f400ebf52d
lyst,1206763144,,harrods-us,,Belts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/bb5647f4632e84b9.jpg?se=2026-08-22T08%3A55%3A02Z&sp=r&sv=2026-06-06&sr=b&sig=m2RMXpOost0hR7MHlGjyMG2/cgYV0bSHiGFhjsneogw%3D,6430605abd15536b
lyst,1157848249,,yoox-us,,Dresses,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/fd14e73b132aedac.jpg?se=2026-08-22T08%3A55%3A02Z&sp=r&sv=2026-06-06&sr=b&sig=jY8eDP4smIk1p8HvI7C4r0x3lzGIRF5KxqrZclb5xPU%3D,43ab87fc457828de
lyst,1206411055,,selfridges-us,,Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/b237cb9255a665bd.jpg?se=2026-08-22T08%3A55%3A03Z&sp=r&sv=2026-06-06&sr=b&sig=8PWzNUiH1bfMq7mG6gWuL9/IiPH94DcjEQi8Bd6kXBw%3D,81e96d293d21d3a3
lyst,1000672567,,g-star-ca,,Jeans,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/d58d1ea3756d0341.jpg?se=2026-08-22T08%3A55%3A03Z&sp=r&sv=2026-06-06&sr=b&sig=oqSh7TG8d0w0RHUKrL97kYJXNIwIgg0X3xykmXOSbqE%3D,f0fc45e799f9d113
lyst,1217152258,,zalora-sg,,Jackets,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/d79dcb2e2e48e2ce.jpg?se=2026-08-22T08%3A55%3A03Z&sp=r&sv=2026-06-06&sr=b&sig=D1ZHyKJtQspBcZnrf0qgUjiQl/ihM8hKlJe1fTCWIaU%3D,a0795941e2801219
lyst,1194986663,,giglio,,Jackets,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/f2e84fdb36c662bc.jpg?se=2026-08-22T08%3A55%3A04Z&sp=r&sv=2026-06-06&sr=b&sig=UNV0w9aXuYzo8uQNiBo/ehqgt8/EQ3xrN%2BCJP6xqhh0%3D,e4c83e807d9f9d7e
lyst,1200258771,,farfetch-en_sa,,T-Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/fcb82398dc4c1ab0.jpg?se=2026-08-22T08%3A55%3A04Z&sp=r&sv=2026-06-06&sr=b&sig=0TQylMHop3U1SnYKn20clvqbxee8HhzKIYsUO25rZ/s%3D,344dd90c93e79230
lyst,1141264813,,asos-ie,,Jackets,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/18fdb6052a38b6a6.jpg?se=2026-08-22T08%3A55%3A05Z&sp=r&sv=2026-06-06&sr=b&sig=RKpAYKWbQvUnXusPSruDuH1bte%2BZmZn%2BBRNkyJZPzNo%3D,99f30b7030a62dd9
lyst,1133876864,,gilt-uk,,Jackets,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/87e205de419144ad.jpg?se=2026-08-22T08%3A55%3A05Z&sp=r&sv=2026-06-06&sr=b&sig=vALlz9B6o7FtQ8mhX%2BRRHfjS23iwwF6sy6wpWZsaKg8%3D,a08b08ae7ba6b207
lyst,1141767497,,goelia-us,,Dresses,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/0fe250d821dcde73.jpg?se=2026-08-22T08%3A55%3A06Z&sp=r&sv=2026-06-06&sr=b&sig=9NmYgPf1DRfiJPvpX4SUecZdJol2RM0BHQEisrTw74M%3D,3bb654fa90d40b81
lyst,1193264113,,giglio-ca,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/41f64d5f7b37745a.jpg?se=2026-08-22T08%3A55%3A06Z&sp=r&sv=2026-06-06&sr=b&sig=yHp6YMPJTazjH0DeO7WE/U6psTnHIggG9ZH3Y23GQFY%3D,eaaa69213bde2b0f
lyst,1041191135,,wolf-badger-us,,Earrings,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/a002d1e921d55ea3.jpg?se=2026-08-22T08%3A55%3A07Z&sp=r&sv=2026-06-06&sr=b&sig=X/p0/nXz1isEobqNfa%2BljLyCaaxYEEjzA5mp4xg3xyU%3D,2b3433ab0a108f3b
lyst,1190176841,,asos-ie,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/3d27d34a5fa1e65f.jpg?se=2026-08-22T08%3A55%3A07Z&sp=r&sv=2026-06-06&sr=b&sig=dsVOScrYFAjkwA3OWydjKsqY3zQ6uVJFFt85NBP9A/E%3D,15eda650ae4c9215
lyst,1151386948,,nordstrom-us,,Dresses,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/3c44f0b80bd46032.jpg?se=2026-08-22T08%3A55%3A07Z&sp=r&sv=2026-06-06&sr=b&sig=fOCj%2BIYj63GzyJM%2B9fbRZ1pxQ4SQ902PirjckgfPxsY%3D,88b32952bfe971c0
lyst,1096390838,,love-the-sales-uk,,T-Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/16e91e064ff867fc.jpg?se=2026-08-22T08%3A55%3A08Z&sp=r&sv=2026-06-06&sr=b&sig=vgRydmequxr9I30lDa7u%2B85qNRx45NfGwZCGt54lMlo%3D,91714802227027d4
lyst,1176431173,,shop-premium-outlet-us,,Knitwear,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/cf39f3ecdd6afb8e.jpg?se=2026-08-22T08%3A55%3A08Z&sp=r&sv=2026-06-06&sr=b&sig=mM/wQaWUFKwHBPMGSlEt/oovwYYLss9k2O5Mk57xUSI%3D,8e561456d76217e7
lyst,1091459455,,revolve-clothing-en_nl,,Earrings,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/521c9095314b8183.jpg?se=2026-08-22T08%3A55%3A09Z&sp=r&sv=2026-06-06&sr=b&sig=C7KcebyDpbTTbg7OCIOvr%2BJt63yMbjDSKOvKnMg08lc%3D,127b1e27368ced6e
lyst,1173160980,,the-fashion-square-uk,,Pants,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/99ed6733b572a05b.jpg?se=2026-08-22T08%3A55%3A09Z&sp=r&sv=2026-06-06&sr=b&sig=m%2B%2BV8Gxu79Un1iQgJ%2By%2BRVzM%2BL95Xf/E4R22KpODIRM%3D,ea99446edac937c7
lyst,1195101765,,house-of-fraser,,Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/40794118fb4b30b9.jpg?se=2026-08-22T08%3A55%3A10Z&sp=r&sv=2026-06-06&sr=b&sig=0YU%2BPS4e4//wuxrBCmEns3aUSvy2ilhVZAHejLZEVT0%3D,e0ad0bf8e01cd58c
lyst,1099082981,,macys,,Knitwear,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/0c2463cd5af4a1b0.jpg?se=2026-08-22T08%3A55%3A10Z&sp=r&sv=2026-06-06&sr=b&sig=2UsgSfTswevj9bdSdP3jUCb/roLvf7SJti/itYNAsEk%3D,1d0ab50ea80afd17
lyst,1040219164,,farfetch-us,,Skirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/150f2af8635d4a61.jpg?se=2026-08-22T08%3A55%3A11Z&sp=r&sv=2026-06-06&sr=b&sig=wOiDEnRytSyD%2BLl3oALPlZjq7lJEpZR0lFGjEKiQKrw%3D,abb1565e9fc129ee
lyst,1155634010,,macys,,Dresses,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/ed4b5787373fb3b5.jpg?se=2026-08-22T08%3A55%3A11Z&sp=r&sv=2026-06-06&sr=b&sig=fV90CD98yFEerN5gDMJHfIVNEY68RgWF7yQofQ4UkSw%3D,3b1fd6564381854d
lyst,626394427,,farfetch-it,,Sweats,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/893b7665392bf71f.jpg?se=2026-08-22T08%3A55%3A12Z&sp=r&sv=2026-06-06&sr=b&sig=fgHTdpRZTDZOehfNGkqP9Co559vIDP4NkffuJ3Gdo8M%3D,9d83aa1aa92afa30
lyst,1158876058,,asos-au,,Knitwear,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/dd0f06c763f6a22c.jpg?se=2026-08-22T08%3A55%3A12Z&sp=r&sv=2026-06-06&sr=b&sig=uo8tE6/%2B/0gOcgP5OJkzOnbH3p7z5DADxzdfuOcncdc%3D,951ddccc4ccc2fe7
lyst,1117379113,,shop-premium-outlet-us,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/2ddbc68f2db408a3.jpg?se=2026-08-22T08%3A55%3A12Z&sp=r&sv=2026-06-06&sr=b&sig=mmrLUL2GuEY9Oz/NVGVdl7hO6Y5bJ758/TCnXTs0ZrU%3D,dcdee7784e5ef36a
lyst,1198856820,,love-the-sales-uk,,Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/3b97f3ca64085262.jpg?se=2026-08-22T08%3A55%3A13Z&sp=r&sv=2026-06-06&sr=b&sig=ZDzfu/GR3oirEVEg68sZu6baexIbVpLzswS%2B5t5yw08%3D,34215f199b8d83b3
lyst,1153882466,,yoox-us,,Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/9decb1a66025a5fb.jpg?se=2026-08-22T08%3A55%3A13Z&sp=r&sv=2026-06-06&sr=b&sig=e89X/8r4L6UT9daiNIj86lDTBXR4rHBN8m81bEYOR7I%3D,7d1df4b178754cd8
lyst,1174916824,,fenwick-uk,,Dresses,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/6cc9a67027954514.jpg?se=2026-08-22T08%3A55%3A14Z&sp=r&sv=2026-06-06&sr=b&sig=EP4h6aAGeDz%2B6a9MfF6z64Ycq/PABFu86OsQlfnXCRg%3D,9283253d813d78ec
lyst,1150579682,,shop-premium-outlet-us,,Jumpsuits,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/ad5462c75227cc45.jpg?se=2026-08-22T08%3A55%3A14Z&sp=r&sv=2026-06-06&sr=b&sig=f7jZWYR3vrAGEHnmp9xbeRTZ9cvQdjxZtneXK/Sy31Q%3D,80fdb3bdbde8e4ed
lyst,1126157990,,shopbop,,T-Shirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/a69f68ab078e3a85.jpg?se=2026-08-22T08%3A55%3A15Z&sp=r&sv=2026-06-06&sr=b&sig=bRh7Tof7xMQB3N4HWzdCKAqqKrnuzkhHaaDMYmlxLdA%3D,d6a62287e5701f30
lyst,1178738250,,farfetch-us,,Sweats,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/d6e974043611fb26.jpg?se=2026-08-22T08%3A55%3A15Z&sp=r&sv=2026-06-06&sr=b&sig=xBkNoriaVtX6NEHsYa1U6%2Buv%2BGf13Oyr/FV8AzB07uc%3D,2cf4e29ca64814cb
lyst,1160004961,,yoox-au,,Sweats,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/5928163c90e67246.jpg?se=2026-08-22T08%3A55%3A15Z&sp=r&sv=2026-06-06&sr=b&sig=4dCfJUF2D0NQAgg290CmEwIc5kbKq1V29BNQDIxSGO0%3D,e994dd1fefe5f8b6
lyst,1188903651,,nordstrom-us,,Jeans,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/5ecbae37d3c0ff2c.jpg?se=2026-08-22T08%3A55%3A16Z&sp=r&sv=2026-06-06&sr=b&sig=X6lGEKONaA%2BFM%2Bv7lpqm6tyb4e8/hWIKQYLHFsbfrqM%3D,53a2da318b4aae65
lyst,1211659869,,asos-uk,,Shorts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/2ee31685cf27b96c.jpg?se=2026-08-22T08%3A55%3A16Z&sp=r&sv=2026-06-06&sr=b&sig=rDUaaOh9MJIiVeALd/1rr4MrLVXaqoUk38kmeO51uy4%3D,340bdb0c233d4724
lyst,1156061145,,my-theresa-en_cn,,Jackets,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/085371558fedfae4.jpg?se=2026-08-22T08%3A55%3A17Z&sp=r&sv=2026-06-06&sr=b&sig=4ZUnbw/VZ%2Br/RddXJCD5cHvg6kwBdmdtW/mKynt3BuI%3D,65fe2cc456d893b0
lyst,1064726176,,lululemon-athletica,,Skirts,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/ae313ee138425b20.jpg?se=2026-08-22T08%3A55%3A18Z&sp=r&sv=2026-06-06&sr=b&sig=x6OTcsSFQFPkgeyFIU0M/ewKmuuDLHE8TFYk1J9bv%2Bk%3D,cf3eaf4b4836c3d9
lyst,1051697135,,forward-by-elyse-walker,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/f6fd156fee4e9990.jpg?se=2026-08-22T08%3A55%3A18Z&sp=r&sv=2026-06-06&sr=b&sig=ehv%2BB/NR27l869ANFaCbCvnklFpUj2LKJifLopgdTok%3D,dea793b2d958cf09
lyst,1118949038,,farfetch-us,,Tops,https://rezolvemlsea5237258348.blob.core.windows.net/dataset-cache/images/91c04ff73a97770f.jpg?se=2026-08-22T08%3A55%3A18Z&sp=r&sv=2026-06-06&sr=b&sig=Hb4tJj/8UHsyfXykHkrwp5/qjm%2BrcusFxVxHJKfYm2A%3D,bbaff7c087c6df83
